[2025-07-06 22:52:34] Comment: sota, cross environment, train_environment_ids = [1, 3], val_environment_ids = [2]
[2025-07-06 22:52:34] Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 800 alpha = 10, beta = 0.001, gamma = 1 
[2025-07-06 22:52:54] Train y1 count: Counter({20: 6832, 1: 5644, 7: 4321, 30: 3870, 0: 3465, 6: 3345, 13: 3177, 5: 3158, 9: 2770, 3: 2684, 22: 2522, 14: 2406, 4: 2378, 25: 2289, 23: 2152, 26: 2062, 18: 2030, 10: 1964, 24: 1911, 15: 1784, 21: 1755, 27: 1621, 29: 1212, 31: 1138, 32: 475, 33: 162})
[2025-07-06 22:52:54] Train y2 count: Counter({20: 6707, 1: 5479, 7: 4356, 30: 3860, 0: 3515, 6: 3510, 13: 3292, 5: 3258, 3: 2724, 9: 2560, 22: 2557, 4: 2478, 25: 2454, 14: 2366, 23: 2187, 26: 2042, 10: 1984, 24: 1971, 18: 1780, 21: 1765, 15: 1664, 27: 1626, 31: 1188, 29: 1122, 32: 490, 33: 192})
[2025-07-06 22:52:54] Val y1 count: Counter({8: 5048, 1: 3413, 11: 3264, 17: 3076, 19: 2452, 2: 2444, 7: 2334, 16: 2308, 25: 2306, 30: 2262, 22: 2121, 27: 2030, 5: 2026, 0: 1926, 12: 1846, 6: 1838, 28: 1638})
[2025-07-06 22:52:54] Val y2 count: Counter({8: 5028, 1: 3373, 11: 3204, 17: 3016, 2: 2504, 19: 2392, 25: 2326, 30: 2302, 16: 2288, 7: 2234, 22: 2161, 5: 2106, 27: 2030, 0: 1966, 6: 1898, 12: 1826, 28: 1678})
[2025-07-06 22:52:54] y1 class weights: tensor([ 0.5264,  0.3232,  0.0000,  0.6796,  0.7671,  0.5776,  0.5453,  0.4221,
         0.0000,  0.6585,  0.9288,  0.0000,  0.0000,  0.5742,  0.7581,  1.0225,
         0.0000,  0.0000,  0.8986,  0.0000,  0.2670,  1.0394,  0.7233,  0.8476,
         0.9545,  0.7969,  0.8846,  1.1253,  0.0000,  1.5050,  0.4713,  1.6029,
         3.8402, 11.2599])
[2025-07-06 22:52:54] y2 class weights: tensor([ 0.5475,  0.3512,  0.0000,  0.7065,  0.7766,  0.5907,  0.5483,  0.4418,
         0.0000,  0.7517,  0.9700,  0.0000,  0.0000,  0.5846,  0.8134,  1.1565,
         0.0000,  0.0000,  1.0811,  0.0000,  0.2869,  1.0903,  0.7526,  0.8799,
         0.9764,  0.7842,  0.9424,  1.1835,  0.0000,  1.7152,  0.4986,  1.6199,
         3.9274, 10.0230])
[2025-07-06 22:52:54] y1 + y2 class weights: tensor([ 0.5381,  0.3377,  0.0000,  0.6945,  0.7734,  0.5854,  0.5479,  0.4328,
         0.0000,  0.7046,  0.9513,  0.0000,  0.0000,  0.5806,  0.7870,  1.0893,
         0.0000,  0.0000,  0.9858,  0.0000,  0.2774,  1.0670,  0.7395,  0.8656,
         0.9675,  0.7919,  0.9151,  1.1567,  0.0000,  1.6091,  0.4859,  1.6147,
         3.8920, 10.6095])
[2025-07-06 22:54:58] Epoch: 0, train loss: 27.0499, train loss1: 2.2867, train loss2: 926.7070, train loss3: 3.2566, train acc1: 0.3342, train acc2: 0.0782
[2025-07-07 00:46:07] Epoch: 61, val loss: 558.1912, val loss1: 23.6178, val loss2: 527.6925, val loss3: 6.8809, val acc1: 0.2720, val acc2: 0.0000
[2025-07-07 00:47:21] Epoch: 62, train loss: 4.6146, train loss1: 0.0572, train loss2: 925.7752, train loss3: 3.1164, train acc1: 0.9802, train acc2: 0.0997
[2025-07-07 00:47:53] Epoch: 62, val loss: 558.3737, val loss1: 23.7442, val loss2: 527.6878, val loss3: 6.9417, val acc1: 0.2661, val acc2: 0.0000
[2025-07-07 00:49:11] Epoch: 63, train loss: 4.6079, train loss1: 0.0565, train loss2: 925.8591, train loss3: 3.1168, train acc1: 0.9809, train acc2: 0.1000
[2025-07-07 00:49:44] Epoch: 63, val loss: 558.6033, val loss1: 24.1143, val loss2: 527.6822, val loss3: 6.8067, val acc1: 0.2729, val acc2: 0.0000
[2025-07-07 00:51:02] Epoch: 64, train loss: 4.6150, train loss1: 0.0572, train loss2: 925.8047, train loss3: 3.1171, train acc1: 0.9803, train acc2: 0.0998
[2025-07-07 00:51:34] Epoch: 64, val loss: 559.8083, val loss1: 25.0913, val loss2: 527.6962, val loss3: 7.0207, val acc1: 0.2685, val acc2: 0.0000
[2025-07-07 00:52:48] Epoch: 65, train loss: 4.7537, train loss1: 0.0711, train loss2: 925.7492, train loss3: 3.1165, train acc1: 0.9755, train acc2: 0.0999
[2025-07-07 00:53:19] Epoch: 65, val loss: 559.2361, val loss1: 24.5851, val loss2: 527.6838, val loss3: 6.9672, val acc1: 0.2714, val acc2: 0.0000
[2025-07-07 00:54:34] Epoch: 66, train loss: 4.5675, train loss1: 0.0526, train loss2: 925.6728, train loss3: 3.1160, train acc1: 0.9815, train acc2: 0.0998
[2025-07-07 00:55:07] Epoch: 66, val loss: 559.7099, val loss1: 24.7395, val loss2: 527.6884, val loss3: 7.2820, val acc1: 0.2730, val acc2: 0.0000
[2025-07-07 00:56:28] Epoch: 67, train loss: 4.6097, train loss1: 0.0562, train loss2: 925.7106, train loss3: 3.1222, train acc1: 0.9804, train acc2: 0.1007
[2025-07-07 00:57:00] Epoch: 67, val loss: 559.3730, val loss1: 24.7226, val loss2: 527.7610, val loss3: 6.8894, val acc1: 0.2719, val acc2: 0.0000
[2025-07-07 00:58:12] Epoch: 68, train loss: 4.5784, train loss1: 0.0536, train loss2: 925.7195, train loss3: 3.1162, train acc1: 0.9811, train acc2: 0.0999
[2025-07-07 00:58:45] Epoch: 68, val loss: 561.0622, val loss1: 26.0888, val loss2: 527.7511, val loss3: 7.2223, val acc1: 0.2704, val acc2: 0.0000
[2025-07-07 01:00:03] Epoch: 69, train loss: 4.5151, train loss1: 0.0474, train loss2: 925.6701, train loss3: 3.1158, train acc1: 0.9837, train acc2: 0.0999
[2025-07-07 01:00:35] Epoch: 69, val loss: 561.4364, val loss1: 26.3949, val loss2: 527.7483, val loss3: 7.2931, val acc1: 0.2742, val acc2: 0.0000
[2025-07-07 01:01:53] Epoch: 70, train loss: 4.5708, train loss1: 0.0529, train loss2: 925.6071, train loss3: 3.1161, train acc1: 0.9816, train acc2: 0.0999
[2025-07-07 01:02:27] Epoch: 70, val loss: 561.6026, val loss1: 26.3951, val loss2: 527.7386, val loss3: 7.4689, val acc1: 0.2680, val acc2: 0.0000
[2025-07-07 01:03:44] Epoch: 71, train loss: 4.5938, train loss1: 0.0552, train loss2: 925.5760, train loss3: 3.1159, train acc1: 0.9811, train acc2: 0.0999
[2025-07-07 01:04:17] Epoch: 71, val loss: 562.0205, val loss1: 27.0653, val loss2: 527.7518, val loss3: 7.2034, val acc1: 0.2725, val acc2: 0.0000
[2025-07-07 01:05:36] Epoch: 72, train loss: 4.6299, train loss1: 0.0589, train loss2: 925.4515, train loss3: 3.1154, train acc1: 0.9794, train acc2: 0.0999
[2025-07-07 01:06:08] Epoch: 72, val loss: 562.1309, val loss1: 27.1963, val loss2: 527.7137, val loss3: 7.2209, val acc1: 0.2678, val acc2: 0.0082
[2025-07-07 01:07:28] Epoch: 73, train loss: 4.5346, train loss1: 0.0493, train loss2: 925.2180, train loss3: 3.1160, train acc1: 0.9830, train acc2: 0.0999
[2025-07-07 01:08:01] Epoch: 73, val loss: 562.9274, val loss1: 27.6337, val loss2: 527.7679, val loss3: 7.5257, val acc1: 0.2624, val acc2: 0.0000
[2025-07-07 01:09:16] Epoch: 74, train loss: 4.5646, train loss1: 0.0522, train loss2: 925.6945, train loss3: 3.1172, train acc1: 0.9818, train acc2: 0.0993
[2025-07-07 01:09:51] Epoch: 74, val loss: 562.7349, val loss1: 27.6971, val loss2: 527.6659, val loss3: 7.3719, val acc1: 0.2650, val acc2: 0.0000
[2025-07-07 01:11:08] Epoch: 75, train loss: 4.5236, train loss1: 0.0483, train loss2: 925.8369, train loss3: 3.1151, train acc1: 0.9834, train acc2: 0.0999
[2025-07-07 01:11:42] Epoch: 75, val loss: 563.6518, val loss1: 28.4328, val loss2: 527.6755, val loss3: 7.5435, val acc1: 0.2687, val acc2: 0.0000
[2025-07-07 01:13:00] Epoch: 76, train loss: 4.4886, train loss1: 0.0447, train loss2: 925.7799, train loss3: 3.1155, train acc1: 0.9850, train acc2: 0.0999
[2025-07-07 01:13:33] Epoch: 76, val loss: 564.1000, val loss1: 29.1181, val loss2: 527.6779, val loss3: 7.3041, val acc1: 0.2657, val acc2: 0.0000
[2025-07-07 01:14:49] Epoch: 77, train loss: 4.4977, train loss1: 0.0457, train loss2: 925.7375, train loss3: 3.1151, train acc1: 0.9849, train acc2: 0.0999
[2025-07-07 01:15:24] Epoch: 77, val loss: 562.8765, val loss1: 28.1452, val loss2: 527.6789, val loss3: 7.0523, val acc1: 0.2700, val acc2: 0.0000
[2025-07-07 01:16:42] Epoch: 78, train loss: 4.5467, train loss1: 0.0505, train loss2: 925.7102, train loss3: 3.1159, train acc1: 0.9821, train acc2: 0.0999
[2025-07-07 01:17:16] Epoch: 78, val loss: 561.8766, val loss1: 27.0203, val loss2: 527.6795, val loss3: 7.1768, val acc1: 0.2734, val acc2: 0.0000
[2025-07-07 01:18:34] Epoch: 79, train loss: 4.5437, train loss1: 0.0503, train loss2: 925.6031, train loss3: 3.1156, train acc1: 0.9823, train acc2: 0.0999
[2025-07-07 01:19:06] Epoch: 79, val loss: 562.7590, val loss1: 27.9763, val loss2: 527.7031, val loss3: 7.0796, val acc1: 0.2725, val acc2: 0.0000
[2025-07-07 01:20:22] Epoch: 80, train loss: 4.4253, train loss1: 0.0385, train loss2: 925.5463, train loss3: 3.1152, train acc1: 0.9867, train acc2: 0.0999
[2025-07-07 01:20:57] Epoch: 80, val loss: 563.3270, val loss1: 28.4753, val loss2: 527.6914, val loss3: 7.1603, val acc1: 0.2712, val acc2: 0.0000
[2025-07-07 01:22:15] Epoch: 81, train loss: 4.5453, train loss1: 0.0505, train loss2: 925.5216, train loss3: 3.1147, train acc1: 0.9829, train acc2: 0.0999
[2025-07-07 01:22:49] Epoch: 81, val loss: 563.4245, val loss1: 28.1969, val loss2: 527.6935, val loss3: 7.5341, val acc1: 0.2698, val acc2: 0.0000
[2025-07-07 01:24:07] Epoch: 82, train loss: 4.5172, train loss1: 0.0477, train loss2: 925.4827, train loss3: 3.1146, train acc1: 0.9834, train acc2: 0.0998
[2025-07-07 01:24:39] Epoch: 82, val loss: 563.5400, val loss1: 28.4856, val loss2: 527.6867, val loss3: 7.3677, val acc1: 0.2708, val acc2: 0.0000
[2025-07-07 01:25:56] Epoch: 83, train loss: 4.4682, train loss1: 0.0427, train loss2: 925.3835, train loss3: 3.1153, train acc1: 0.9850, train acc2: 0.0999
[2025-07-07 01:26:30] Epoch: 83, val loss: 564.7122, val loss1: 29.4009, val loss2: 527.6849, val loss3: 7.6265, val acc1: 0.2692, val acc2: 0.0000
[2025-07-07 01:27:50] Epoch: 84, train loss: 4.4400, train loss1: 0.0400, train loss2: 925.3087, train loss3: 3.1151, train acc1: 0.9858, train acc2: 0.0999
[2025-07-07 01:28:24] Epoch: 84, val loss: 565.5714, val loss1: 30.2772, val loss2: 527.7058, val loss3: 7.5883, val acc1: 0.2679, val acc2: 0.0000
[2025-07-07 01:29:41] Epoch: 85, train loss: 4.5270, train loss1: 0.0486, train loss2: 925.3295, train loss3: 3.1153, train acc1: 0.9838, train acc2: 0.0999
[2025-07-07 01:30:14] Epoch: 85, val loss: 565.4339, val loss1: 30.1022, val loss2: 527.6611, val loss3: 7.6705, val acc1: 0.2679, val acc2: 0.0000
[2025-07-07 01:31:29] Epoch: 86, train loss: 4.4717, train loss1: 0.0431, train loss2: 925.2051, train loss3: 3.1150, train acc1: 0.9853, train acc2: 0.0999
[2025-07-07 01:32:02] Epoch: 86, val loss: 564.4470, val loss1: 29.6002, val loss2: 527.6408, val loss3: 7.2060, val acc1: 0.2692, val acc2: 0.0000
[2025-07-07 01:33:21] Epoch: 87, train loss: 4.4537, train loss1: 0.0414, train loss2: 925.2970, train loss3: 3.1139, train acc1: 0.9859, train acc2: 0.0999
[2025-07-07 01:33:54] Epoch: 87, val loss: 565.9131, val loss1: 30.7457, val loss2: 527.6488, val loss3: 7.5186, val acc1: 0.2759, val acc2: 0.0000
[2025-07-07 01:35:10] Epoch: 88, train loss: 4.5545, train loss1: 0.0517, train loss2: 925.3594, train loss3: 3.1125, train acc1: 0.9835, train acc2: 0.1001
[2025-07-07 01:35:43] Epoch: 88, val loss: 567.0410, val loss1: 30.8264, val loss2: 527.6817, val loss3: 8.5329, val acc1: 0.2647, val acc2: 0.0288
[2025-07-07 01:37:01] Epoch: 89, train loss: 4.4221, train loss1: 0.0385, train loss2: 925.4962, train loss3: 3.1115, train acc1: 0.9873, train acc2: 0.0999
[2025-07-07 01:37:33] Epoch: 89, val loss: 567.7605, val loss1: 32.5113, val loss2: 527.6817, val loss3: 7.5675, val acc1: 0.2755, val acc2: 0.0000
[2025-07-07 01:38:52] Epoch: 90, train loss: 4.4410, train loss1: 0.0404, train loss2: 925.4718, train loss3: 3.1115, train acc1: 0.9866, train acc2: 0.0993
[2025-07-07 01:39:26] Epoch: 90, val loss: 567.3160, val loss1: 32.1251, val loss2: 527.6708, val loss3: 7.5201, val acc1: 0.2714, val acc2: 0.0000
[2025-07-07 01:40:41] Epoch: 91, train loss: 4.5019, train loss1: 0.0463, train loss2: 925.4060, train loss3: 3.1140, train acc1: 0.9844, train acc2: 0.0999
[2025-07-07 01:41:13] Epoch: 91, val loss: 568.4106, val loss1: 33.2989, val loss2: 527.6708, val loss3: 7.4410, val acc1: 0.2763, val acc2: 0.0000
[2025-07-07 01:42:30] Epoch: 92, train loss: 4.5195, train loss1: 0.0480, train loss2: 925.2964, train loss3: 3.1143, train acc1: 0.9842, train acc2: 0.0997
[2025-07-07 01:43:03] Epoch: 92, val loss: 568.9656, val loss1: 33.4923, val loss2: 527.6474, val loss3: 7.8259, val acc1: 0.2703, val acc2: 0.0000
[2025-07-07 01:44:17] Epoch: 93, train loss: 4.4301, train loss1: 0.0395, train loss2: 925.4511, train loss3: 3.1097, train acc1: 0.9866, train acc2: 0.0995
[2025-07-07 01:44:49] Epoch: 93, val loss: 568.1291, val loss1: 32.9393, val loss2: 527.6948, val loss3: 7.4949, val acc1: 0.2689, val acc2: 0.0000
[2025-07-07 01:46:08] Epoch: 94, train loss: 4.4927, train loss1: 0.0455, train loss2: 925.4533, train loss3: 3.1125, train acc1: 0.9842, train acc2: 0.0995
[2025-07-07 01:46:42] Epoch: 94, val loss: 567.6496, val loss1: 32.0569, val loss2: 527.6538, val loss3: 7.9389, val acc1: 0.2740, val acc2: 0.0000
[2025-07-07 01:47:56] Epoch: 95, train loss: 4.4203, train loss1: 0.0380, train loss2: 925.3988, train loss3: 3.1145, train acc1: 0.9869, train acc2: 0.0999
[2025-07-07 01:48:27] Epoch: 95, val loss: 569.8797, val loss1: 34.2451, val loss2: 527.6599, val loss3: 7.9747, val acc1: 0.2707, val acc2: 0.0000
[2025-07-07 01:49:45] Epoch: 96, train loss: 4.4381, train loss1: 0.0398, train loss2: 925.2848, train loss3: 3.1147, train acc1: 0.9870, train acc2: 0.0999
[2025-07-07 01:50:18] Epoch: 96, val loss: 569.0767, val loss1: 34.0998, val loss2: 527.6497, val loss3: 7.3272, val acc1: 0.2736, val acc2: 0.0000
[2025-07-07 01:51:35] Epoch: 97, train loss: 4.4502, train loss1: 0.0411, train loss2: 925.2195, train loss3: 3.1140, train acc1: 0.9863, train acc2: 0.0999
[2025-07-07 01:52:09] Epoch: 97, val loss: 568.3781, val loss1: 33.4800, val loss2: 527.6421, val loss3: 7.2559, val acc1: 0.2700, val acc2: 0.0000
[2025-07-07 01:53:22] Epoch: 98, train loss: 4.3737, train loss1: 0.0334, train loss2: 925.0463, train loss3: 3.1143, train acc1: 0.9891, train acc2: 0.0999
[2025-07-07 01:53:54] Epoch: 98, val loss: 570.2147, val loss1: 34.5898, val loss2: 527.6052, val loss3: 8.0196, val acc1: 0.2721, val acc2: 0.0000
[2025-07-07 01:55:10] Epoch: 99, train loss: 4.3951, train loss1: 0.0355, train loss2: 925.2872, train loss3: 3.1147, train acc1: 0.9882, train acc2: 0.0999
[2025-07-07 01:55:44] Epoch: 99, val loss: 569.3127, val loss1: 34.2409, val loss2: 527.6117, val loss3: 7.4601, val acc1: 0.2727, val acc2: 0.0000
[2025-07-07 01:56:57] Epoch: 100, train loss: 4.4121, train loss1: 0.0373, train loss2: 925.2161, train loss3: 3.1141, train acc1: 0.9873, train acc2: 0.0999
[2025-07-07 01:57:30] Epoch: 100, val loss: 569.6450, val loss1: 34.6181, val loss2: 527.5988, val loss3: 7.4281, val acc1: 0.2651, val acc2: 0.0000
[2025-07-07 01:58:47] Epoch: 101, train loss: 4.3873, train loss1: 0.0349, train loss2: 925.0026, train loss3: 3.1136, train acc1: 0.9880, train acc2: 0.0999
[2025-07-07 01:59:19] Epoch: 101, val loss: 570.2244, val loss1: 35.0042, val loss2: 527.5963, val loss3: 7.6239, val acc1: 0.2690, val acc2: 0.0000
[2025-07-07 02:00:32] Epoch: 102, train loss: 4.4455, train loss1: 0.0406, train loss2: 924.8827, train loss3: 3.1145, train acc1: 0.9865, train acc2: 0.1006
[2025-07-07 02:01:06] Epoch: 102, val loss: 569.1226, val loss1: 34.5845, val loss2: 527.5705, val loss3: 6.9676, val acc1: 0.2713, val acc2: 0.0000
[2025-07-07 02:02:22] Epoch: 103, train loss: 4.4430, train loss1: 0.0401, train loss2: 925.8929, train loss3: 3.1164, train acc1: 0.9868, train acc2: 0.0987
[2025-07-07 02:02:56] Epoch: 103, val loss: 570.8941, val loss1: 35.4259, val loss2: 527.5863, val loss3: 7.8819, val acc1: 0.2726, val acc2: 0.0000
[2025-07-07 02:04:15] Epoch: 104, train loss: 4.4945, train loss1: 0.0454, train loss2: 925.7975, train loss3: 3.1147, train acc1: 0.9844, train acc2: 0.0999
[2025-07-07 02:04:48] Epoch: 104, val loss: 571.8871, val loss1: 36.5507, val loss2: 527.5867, val loss3: 7.7498, val acc1: 0.2704, val acc2: 0.0000
[2025-07-07 02:06:07] Epoch: 105, train loss: 4.3398, train loss1: 0.0300, train loss2: 925.6708, train loss3: 3.1143, train acc1: 0.9898, train acc2: 0.0999
[2025-07-07 02:06:39] Epoch: 105, val loss: 573.5133, val loss1: 37.8168, val loss2: 527.5721, val loss3: 8.1243, val acc1: 0.2706, val acc2: 0.0000
[2025-07-07 02:07:55] Epoch: 106, train loss: 4.3244, train loss1: 0.0285, train loss2: 925.5057, train loss3: 3.1138, train acc1: 0.9897, train acc2: 0.0999
[2025-07-07 02:08:29] Epoch: 106, val loss: 574.2481, val loss1: 38.5494, val loss2: 527.5750, val loss3: 8.1238, val acc1: 0.2736, val acc2: 0.0000
[2025-07-07 02:09:44] Epoch: 107, train loss: 4.3876, train loss1: 0.0348, train loss2: 925.4368, train loss3: 3.1138, train acc1: 0.9889, train acc2: 0.0999
[2025-07-07 02:10:17] Epoch: 107, val loss: 573.6177, val loss1: 38.7473, val loss2: 527.5961, val loss3: 7.2744, val acc1: 0.2660, val acc2: 0.0000
[2025-07-07 02:11:34] Epoch: 108, train loss: 4.3940, train loss1: 0.0355, train loss2: 925.4068, train loss3: 3.1139, train acc1: 0.9885, train acc2: 0.0999
[2025-07-07 02:12:07] Epoch: 108, val loss: 573.7235, val loss1: 38.3012, val loss2: 527.5818, val loss3: 7.8405, val acc1: 0.2680, val acc2: 0.0000
[2025-07-07 02:13:21] Epoch: 109, train loss: 4.3766, train loss1: 0.0337, train loss2: 925.3622, train loss3: 3.1144, train acc1: 0.9888, train acc2: 0.0999
[2025-07-07 02:13:54] Epoch: 109, val loss: 573.9175, val loss1: 37.9762, val loss2: 527.5649, val loss3: 8.3763, val acc1: 0.2693, val acc2: 0.0000
[2025-07-07 02:15:11] Epoch: 110, train loss: 4.3883, train loss1: 0.0349, train loss2: 925.3029, train loss3: 3.1135, train acc1: 0.9883, train acc2: 0.0999
[2025-07-07 02:15:46] Epoch: 110, val loss: 574.0920, val loss1: 38.1055, val loss2: 527.5742, val loss3: 8.4122, val acc1: 0.2739, val acc2: 0.0000
[2025-07-07 02:17:03] Epoch: 111, train loss: 4.4643, train loss1: 0.0425, train loss2: 925.2962, train loss3: 3.1136, train acc1: 0.9858, train acc2: 0.0999
[2025-07-07 02:17:35] Epoch: 111, val loss: 573.0608, val loss1: 37.3344, val loss2: 527.5760, val loss3: 8.1505, val acc1: 0.2754, val acc2: 0.0000
[2025-07-07 02:18:49] Epoch: 112, train loss: 4.3787, train loss1: 0.0340, train loss2: 925.2407, train loss3: 3.1135, train acc1: 0.9888, train acc2: 0.0999
[2025-07-07 02:19:23] Epoch: 112, val loss: 573.7696, val loss1: 38.1226, val loss2: 527.5636, val loss3: 8.0834, val acc1: 0.2785, val acc2: 0.0000
[2025-07-07 02:20:38] Epoch: 113, train loss: 4.3535, train loss1: 0.0314, train loss2: 925.1149, train loss3: 3.1144, train acc1: 0.9892, train acc2: 0.0999
[2025-07-07 02:21:09] Epoch: 113, val loss: 575.1810, val loss1: 39.4069, val loss2: 527.5618, val loss3: 8.2123, val acc1: 0.2746, val acc2: 0.0000
[2025-07-07 02:22:26] Epoch: 114, train loss: 4.3491, train loss1: 0.0310, train loss2: 925.1084, train loss3: 3.1140, train acc1: 0.9894, train acc2: 0.0999
[2025-07-07 02:22:59] Epoch: 114, val loss: 574.4827, val loss1: 39.3227, val loss2: 527.5323, val loss3: 7.6277, val acc1: 0.2744, val acc2: 0.0000
[2025-07-07 02:24:15] Epoch: 115, train loss: 4.3318, train loss1: 0.0293, train loss2: 925.0450, train loss3: 3.1137, train acc1: 0.9901, train acc2: 0.0999
[2025-07-07 02:24:48] Epoch: 115, val loss: 574.8856, val loss1: 39.1453, val loss2: 527.5472, val loss3: 8.1930, val acc1: 0.2727, val acc2: 0.0000
[2025-07-07 02:26:05] Epoch: 116, train loss: 4.4253, train loss1: 0.0387, train loss2: 925.0006, train loss3: 3.1133, train acc1: 0.9870, train acc2: 0.0999
[2025-07-07 02:26:39] Epoch: 116, val loss: 575.8215, val loss1: 40.1571, val loss2: 527.5427, val loss3: 8.1217, val acc1: 0.2716, val acc2: 0.0000
[2025-07-07 02:27:56] Epoch: 117, train loss: 4.3251, train loss1: 0.0286, train loss2: 924.9917, train loss3: 3.1139, train acc1: 0.9902, train acc2: 0.0999
[2025-07-07 02:28:30] Epoch: 117, val loss: 575.4112, val loss1: 39.9792, val loss2: 527.5376, val loss3: 7.8944, val acc1: 0.2667, val acc2: 0.0000
[2025-07-07 02:29:47] Epoch: 118, train loss: 4.3956, train loss1: 0.0355, train loss2: 924.9824, train loss3: 3.1152, train acc1: 0.9883, train acc2: 0.0999
[2025-07-07 02:30:20] Epoch: 118, val loss: 576.8979, val loss1: 41.3667, val loss2: 527.6616, val loss3: 7.8695, val acc1: 0.2703, val acc2: 0.0000
[2025-07-07 02:31:34] Epoch: 119, train loss: 4.3407, train loss1: 0.0302, train loss2: 924.9967, train loss3: 3.1139, train acc1: 0.9897, train acc2: 0.0999
[2025-07-07 02:32:06] Epoch: 119, val loss: 577.0329, val loss1: 41.3499, val loss2: 527.6527, val loss3: 8.0303, val acc1: 0.2729, val acc2: 0.0000
[2025-07-07 02:33:22] Epoch: 120, train loss: 4.3720, train loss1: 0.0334, train loss2: 924.9406, train loss3: 3.1133, train acc1: 0.9889, train acc2: 0.0999
[2025-07-07 02:33:55] Epoch: 120, val loss: 578.4707, val loss1: 42.1894, val loss2: 527.6688, val loss3: 8.6125, val acc1: 0.2718, val acc2: 0.0000
[2025-07-07 02:35:12] Epoch: 121, train loss: 4.3954, train loss1: 0.0357, train loss2: 924.9411, train loss3: 3.1139, train acc1: 0.9876, train acc2: 0.0999
[2025-07-07 02:35:45] Epoch: 121, val loss: 576.2081, val loss1: 39.9592, val loss2: 527.6638, val loss3: 8.5850, val acc1: 0.2669, val acc2: 0.0000
[2025-07-07 02:37:01] Epoch: 122, train loss: 4.3565, train loss1: 0.0318, train loss2: 924.9301, train loss3: 3.1133, train acc1: 0.9893, train acc2: 0.0999
[2025-07-07 02:37:34] Epoch: 122, val loss: 575.2293, val loss1: 39.5402, val loss2: 527.6781, val loss3: 8.0111, val acc1: 0.2734, val acc2: 0.0000
[2025-07-07 02:38:48] Epoch: 123, train loss: 4.3081, train loss1: 0.0269, train loss2: 925.1276, train loss3: 3.1137, train acc1: 0.9912, train acc2: 0.0999
[2025-07-07 02:39:18] Epoch: 123, val loss: 577.7677, val loss1: 41.5193, val loss2: 527.6404, val loss3: 8.6081, val acc1: 0.2762, val acc2: 0.0000
[2025-07-07 02:40:36] Epoch: 124, train loss: 4.3101, train loss1: 0.0272, train loss2: 925.2214, train loss3: 3.1134, train acc1: 0.9910, train acc2: 0.0999
[2025-07-07 02:41:11] Epoch: 124, val loss: 578.3663, val loss1: 42.0742, val loss2: 527.6337, val loss3: 8.6585, val acc1: 0.2717, val acc2: 0.0000
[2025-07-07 02:42:25] Epoch: 125, train loss: 4.3253, train loss1: 0.0287, train loss2: 924.9914, train loss3: 3.1135, train acc1: 0.9898, train acc2: 0.0999
[2025-07-07 02:42:57] Epoch: 125, val loss: 576.6495, val loss1: 40.5301, val loss2: 527.6494, val loss3: 8.4701, val acc1: 0.2715, val acc2: 0.0000
[2025-07-07 02:44:13] Epoch: 126, train loss: 4.3539, train loss1: 0.0316, train loss2: 924.8023, train loss3: 3.1133, train acc1: 0.9893, train acc2: 0.0999
[2025-07-07 02:44:47] Epoch: 126, val loss: 576.2979, val loss1: 40.7268, val loss2: 527.6356, val loss3: 7.9355, val acc1: 0.2723, val acc2: 0.0000
[2025-07-07 02:46:05] Epoch: 127, train loss: 4.3773, train loss1: 0.0339, train loss2: 924.6267, train loss3: 3.1133, train acc1: 0.9885, train acc2: 0.0999
[2025-07-07 02:46:40] Epoch: 127, val loss: 575.1392, val loss1: 39.8689, val loss2: 527.6302, val loss3: 7.6401, val acc1: 0.2689, val acc2: 0.0000
[2025-07-07 02:47:59] Epoch: 128, train loss: 4.4776, train loss1: 0.0439, train loss2: 925.0421, train loss3: 3.1133, train acc1: 0.9860, train acc2: 0.0999
[2025-07-07 02:48:32] Epoch: 128, val loss: 577.3946, val loss1: 41.2983, val loss2: 527.6169, val loss3: 8.4794, val acc1: 0.2746, val acc2: 0.0000
[2025-07-07 02:49:47] Epoch: 129, train loss: 4.3573, train loss1: 0.0319, train loss2: 924.8247, train loss3: 3.1135, train acc1: 0.9888, train acc2: 0.0999
[2025-07-07 02:50:19] Epoch: 129, val loss: 578.8633, val loss1: 42.8629, val loss2: 527.6181, val loss3: 8.3823, val acc1: 0.2735, val acc2: 0.0000
[2025-07-07 02:51:38] Epoch: 130, train loss: 4.3480, train loss1: 0.0310, train loss2: 924.7972, train loss3: 3.1133, train acc1: 0.9896, train acc2: 0.0999
[2025-07-07 02:52:11] Epoch: 130, val loss: 578.1146, val loss1: 42.0742, val loss2: 527.6634, val loss3: 8.3770, val acc1: 0.2769, val acc2: 0.0000
[2025-07-07 02:53:29] Epoch: 131, train loss: 4.3267, train loss1: 0.0289, train loss2: 924.5457, train loss3: 3.1128, train acc1: 0.9902, train acc2: 0.0999
[2025-07-07 02:54:01] Epoch: 131, val loss: 578.5831, val loss1: 42.7767, val loss2: 527.6524, val loss3: 8.1539, val acc1: 0.2725, val acc2: 0.0000
